id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,is_duplicate_title
994,tt0067800,0.7351850000000001,2200000,3251794,Straw Dogs,Dustin Hoffman|Susan George|Peter Vaughan|T. P. McKenna|Del Henney,,Sam Peckinpah,"No good, no bad, no justice.",england|rape|country life|primal fear|revenge,A young American and his English wife come to rural England and face increasingly vicious local harassment.,118,Crime|Drama|Thriller|Mystery,ABC Pictures,12/29/71,84,6.8,1971,11847428.8117621,17511544.5115978,True
1485,tt0067128,0.45424799999999893,750000,0,Get Carter,Michael Caine|Ian Hendry|Britt Ekland|John Osborne|Tony Beckley,,Mike Hodges,What happens when a professional killer violates the code? Get Carter!,hitman|british|gritty,"Michael Caine is Jack Carter, a small-time hood working in London. When word reaches him of his brothers death, he travels to Newcastle to attend the funeral. Refusing to accept the police report of suicide, Carter seeks out his brotherâ€™s friends and acquaintances to learn who murdered his sibling and why.",112,Crime|Thriller,Metro-Goldwyn-Mayer (MGM),3/3/71,52,7.0,1971,4038896.18582799,0.0,True
11316,tt0067372,0.36394099999999996,0,0,Macbeth,Jon Finch|Francesca Annis|Martin Shaw|Terence Bayler|John Stride,,Roman Polanski,,scotland|ambush|showdown|queen|kingdom,A ruthlessly ambitious Scottish lord siezes the throne with the help of his scheming wife and a trio of witches.,140,War|Drama|History,Playboy Productions|Caliban Films,10/13/71,39,6.4,1971,0.0,0.0,True
10514,tt0066769,0.35741300000000004,6500000,0,The Andromeda Strain,Arthur Hill|David Wayne|James Olson|Kate Reid|Paula Kelly,,Robert Wise,The picture runs 130 minutes!... The story covers 96 of the most critical hours in man's history!... The suspense will last through your lifetime!,nasa|new mexico|biological weapon|epilepsy|secret lab,"When virtually all of the residents of Piedmont, New Mexico, are found dead after the return to Earth of a space satellite, the head of the US Air Force's Project Scoop declares an emergency. A group of eminent scientists led by Dr. Jeremy Stone scramble to a secure laboratory and try to first isolate the life form while determining why two people from Piedmont - an old alcoholic and a six-month-old baby - survived. The scientists methodically study the alien life form unaware that it has already mutated and presents a far greater danger in the lab, which is equipped with a nuclear self-destruct device designed to prevent the escape of dangerous biological agents..",131,Science Fiction|Thriller,Universal Pictures,3/12/71,70,6.7,1971,35003766.943842605,0.0,True
482,tt0067741,0.317925,4000000,12121618,Shaft,Richard Roundtree|Moses Gunn|Charles Cioffi|Christopher St. John|Gwenn Mitchell,,Gordon Parks,The mob wanted Harlem back. They got shaft...up to here.,new york|black people|ghetto|daughter|police,Cool black private eye John Shaft is hired by a crime lord to find and retrieve his kidnapped daughter.,100,Adventure|Action|Thriller|Crime,Metro-Goldwyn-Mayer (MGM)|Shaft Productions Ltd.,7/2/71,30,6.2,1971,21540779.657749303,65277275.608352005,True
861,tt0100802,2.679627,65000000,261317921,Total Recall,Arnold Schwarzenegger|Sharon Stone|Rachel Ticotin|Ronny Cox|Michael Ironside,,Paul Verhoeven,"They stole his mind, now he wants it back.",oxygen|falsely accused person|resistance|mars|double life,"Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip.",113,Action|Adventure|Science Fiction,TriStar Pictures|Carolco Pictures|Carolco International N.V.,6/1/90,1012,6.8,1990,108478405.120447,436113096.91494,True
1498,tt0100758,1.469009,13500000,201965915,Teenage Mutant Ninja Turtles,Judith Hoag|Elias Koteas|Josh Pais|Brian Tochi|Leif Tilden,,Steve Barron,Heroes in a half shell!,skateboarding|martial arts|mutant|pizza delivery|ninjas,A quartet of mutated humanoid turtles clash with an uprising criminal gang of ninjas,93,Science Fiction|Action|Adventure|Comedy|Family,New Line Cinema|Golden Harvest Company,3/30/90,267,6.6,1990,22530130.2942468,337060620.736798,True
8217,tt0099012,0.420512,0,0,Alice,Mia Farrow|William Hurt|Joe Mantegna|Alec Baldwin|Blythe Danner,,Woody Allen,,new york|wife husband relationship|chinatown|miracle|saxophonist,"Alice Tate, mother of two, with a marriage of 16 years, finds herself falling for the handsome sax player, Joe. Stricken with a backache, she consults Dr. Yang, an oriental herbalist who realizes that her problems are not related to her back, but in her mind and heart. Dr. Yang's magical herbs give Alice wondrous powers, taking her out of well-established rut.",102,Comedy|Drama|Romance,Orion Pictures,12/25/90,22,5.9,1990,0.0,0.0,True
19185,tt0100258,0.42046999999999995,4200000,5835247,Night of the Living Dead,Patricia Tallman|Tony Todd|Tom Towles|McKee Anderson|Bill Moseley,,Tom Savini,There IS a fate worse than death.,remake|attack|zombies|chainsaw,"In this remake of the original classic film, a group of people are trapped inside a farmhouse as legions of the walking dead try to get inside and use them for food.",88,Horror,Columbia Pictures Corporation|21st Century Film Corporation,10/19/90,63,6.7,1990,7009373.86932123,9738435.20067503,True
26612,tt0100813,0.279122,0,0,Treasure Island,Charlton Heston|Christian Bale|Oliver Reed|Christopher Lee|Nicholas Amer,,Fraser Clarke Heston,,pirate,"Young Jim Hawkins, while running the Benbow Inn with his mother, meets Captain Billy Bones, who dies at the inn while it is beseiged by buccaneers led by Blind Pew. Jim and his mother fight off the attackers and discover Billy Bones' treasure map for which the buccaneers had come. Jim agrees to sail on the S.S. Espaniola with Squire Trelawney and Dr. Livesey to find the treasure on a mysterious isiand. Upon arriving at the island, ship's cook and scaliwag Long John Silver leads a mutiny of crew members who want the treasure for themselves. Jim helps the Squire and Espaniola officers to survive the mutiny and fight back against Silver's men, who have taken over the Espaniola.",131,Adventure|Family,Agamemnon Films,1/22/90,18,5.3,1990,0.0,0.0,True
6723,tt0100514,0.250947,0,0,The Rookie,Clint Eastwood|Charlie Sheen|RaÃºl JuliÃ¡|SÃ´nia Braga|Tom Skerritt,,Clint Eastwood,,rookie cop,"Veteran cop Nick Pulovski (Clint Eastwood) is used to playing musical partners; many of the partners he's had in the past have died on the job, and often as a result of Nick's risky tactics. But the rookie (Charlie Sheen) who's been assigned to help Nick bust a carjacking ring is almost as hotheaded as he is â€¦ and when Nick gets kidnapped, his newbie partner is his only hope.",120,Drama|Action|Comedy|Crime|Thriller,Malpaso Productions|Warner Bros.,12/6/90,56,5.4,1990,0.0,0.0,True
32043,tt0099710,0.154754,0,17037887,The Guardian,Jenny Seagrove|Dwier Brown|Carey Lowell|Brad Hall|Miguel Ferrer,,William Friedkin,"Tonight, while the world is asleep... an ancient evil is about to awaken.",,The idyllic lives of Phil and Kate seem complete when they select the winsome young Camilla as a live-in nanny for their newborn child. But the lovely young Camilla s not what she appears to be.,92,Drama|Horror|Mystery|Thriller,Universal Pictures,4/27/90,13,6.0,1990,0.0,28434504.744344704,True
37865,tt0099188,0.15098599999999898,0,0,Buried Alive,Tim Matheson|Jennifer Jason Leigh|William Atherton|Hoyt Axton,,Frank Darabont,She planned on her husband's death. But not on his coming back for revenge.,poison|buried alive|love affair,"Clint is an every day working man whose wife Joanna is having an affair with a doctor. They plot to kill him and get the insurance money. Only trouble the drug overdose they give him doesn't kill him. Lucky for Clint he's buried in a cheap wooden box and he unburies himself. Just remember, Hell hath no fury like a man buried alive!",93,TV Movie|Horror|Thriller,Universal TV|Niki Marvin Productions,5/9/90,11,4.9,1990,0.0,0.0,True
10264,tt0099726,0.067973,0,20710451,Hamlet,Mel Gibson|Glenn Close|Alan Bates|Paul Scofield|Ian Holm,,Franco Zeffirelli,The extraordinary adaptation of Shakespeare's classic tale of vengeance and tragedy.,loss of father|prince|uncle|revenge|murder,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge.",130,Drama|History,Icon Productions|Warner Bros. Pictures|Nelson Entertainment|Carolco Pictures,12/19/90,43,6.5,1990,0.0,34563641.44315661,True
19186,tt0055277,0.390468,0,0,The Parent Trap,Hayley Mills|Maureen O'Hara|Brian Keith|Charles Ruggles|Una Merkel,,David Swift,,deception|twins,"Hayley Mills plays twins who, unknown to their divorced parents, meet at a summer camp. Products of single parent households, they switch places (surprise!) so as to meet the parent they never knew, and then contrive to reunite them.",129,Comedy|Family,Walt Disney Pictures,6/12/61,36,6.4,1961,0.0,0.0,True
28501,tt0055304,0.249542,200000,2000000,The Pit and the Pendulum,Vincent Price|John Kerr|Barbara Steele|Luana Anders|Antony Carbone,,Roger Corman,Betrayal cuts both ways!,spain|supernatural|torturer,"Francis Barnard goes to Spain, when he hears his sister Elizabeth has died. Her husband Nicholas Medina, the son of the most brutal torturer of the Spanish Inquisition, tells him she has died of a blood disease, but Francis finds this hard to believe. After some investigating he finds out that it was extreme fear that was fatal to his sister and that she may have been buried alive!",80,Horror,Alta Vista Productions,8/12/61,23,6.3,1961,1458972.24159413,14589722.4159413,True
28333,tt0055069,0.071619,0,0,The Ladies Man,Jerry Lewis|Helen Traubel|Kathleen Freeman|Pat Stanley|George Raft,,Jerry Lewis,"""He's wacky!"" - ""He's Shweet!"" - ""He's the most!"" - ""He's the end!"" - ""He's dopey!"" - ""He's fast!"" - ""He's silly!"" -""He's the nuts!""",slapstick|comedy|madcap comedy,"After his girl leaves him for someone else, Herbert gets really depressed and starts searching for a job. He finally finds one in a big house which is inhabited by many, many women. Can he live in the same home with all these females?",95,Comedy,Paramount Pictures,6/21/61,10,7.2,1961,0.0,0.0,True
539,tt0054215,2.610362,806948,32000000,Psycho,Anthony Perkins|Vera Miles|John Gavin|Janet Leigh|Martin Balsam,,Alfred Hitchcock,The master of suspense moves his cameras into the icy blackness of the unexplored!,hotel|clerk|arizona|shower|rain,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fineâ€¦ until Marion decides to take a shower.",109,Drama|Horror|Thriller,Shamley Productions,8/14/60,1180,8.0,1960,5949601.34364958,235934958.630279,True
967,tt0054331,1.136943,12000000,60000000,Spartacus,Kirk Douglas|Laurence Olivier|Jean Simmons|Charles Laughton|Peter Ustinov,,Stanley Kubrick,More titanic than any story ever told!,gladiator|roman empire|gladiator fight|slavery|insurgence,Spartacus is a 1960 American historical drama film directed by Stanley Kubrick and based on the novel of the same name by Howard Fast about the historical life of Spartacus and the Third Servile War. The film stars Kirk Douglas as the rebellious slave Spartacus who leads a violent revolt against the decadent Roman empire. The film was awarded four Oscars and stands today as one of the greatest classics of the Sword and Sandal genre.,197,Action|Drama|History,Bryna Productions,10/6/60,211,6.9,1960,88475609.4863548,442378047.431774,True
2134,tt0054387,0.712389,750000,0,The Time Machine,Rod Taylor|Alan Young|Yvette Mimieux|Sebastian Cabot|Tom Helmore,,George Pal,You Will Orbit into the Fantastic Future!,london|inventor|future|time travel|dystopia,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,103,Thriller|Adventure|Fantasy|Science Fiction|Romance,George Pal Productions|Galaxy Films Inc.,8/17/60,101,7.3,1960,5529725.59289717,0.0,True
299,tt0054135,0.42353100000000005,0,0,Ocean's Eleven,Frank Sinatra|Dean Martin|Peter Lawford|Angie Dickinson|Richard Conte,,Lewis Milestone,In any other town they'd be the bad guys...,gambling|perfect crime|casino|new year's eve|robbery,Ocean's Eleven is the 'Rat-Pack' comedy about robber Danny Ocean and his gang's attempt to rob the five biggest casinos in Las Vegas.,127,Thriller|Music|Comedy|Crime,Warner Bros.|Dorchester,8/10/60,39,6.6,1960,0.0,0.0,True
11209,tt0053580,0.310398,0,0,The Alamo,John Wayne|Richard Widmark|Laurence Harvey|Frankie Avalon|Patrick Wayne,,John Wayne,The Mission That Became a Fortress! The Fortress That Became a Shrine!,texas|assault|alamo|mexican|mexican army,The legendary true story of a small band of soldiers who sacrificed their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.,167,Action|Adventure|Drama|History|Western,United Artists|Batjac Productions|The Alamo Company,10/24/60,27,6.2,1960,0.0,0.0,True
2982,tt0054038,0.14410599999999898,0,0,The Lost World,Michael Rennie|Jill St. John|David Hedison|Claude Rains|Fernando Lamas,,Irwin Allen,"In the middle of the twentieth century, you fall off the brink of time!",central and south america|professor|dinosaur,Professor Challenger leads an expedition of scientists and adventurers to a remote plateau deep in the Amazonian jungle to verify his claim that dinosaurs still live there.,97,Adventure|Fantasy|Science Fiction,Twentieth Century Fox Film Corporation,7/13/60,11,6.0,1960,0.0,0.0,True
11773,tt0054443,0.127219,200000,0,Village of the Damned,George Sanders|Barbara Shelley|Martin Stephens|Michael Gwynn|Laurence Naismith,,Wolf Rilla,What Demonic Force Lurks Behind Those Eyes?,suicide|england|based on novel|parents kids relationship|youngster,"In a small English village everyone suddenly falls unconscious. When they awake every woman of child bearing age is pregnant. The resulting children have the same strange blond hair, eyes and a strong connection to each other.",77,Horror|Science Fiction,Metro-Goldwyn-Mayer (MGM),7/1/60,28,7.0,1960,1474593.49143924,0.0,True
7340,tt0074285,1.263483,1800000,33800000,Carrie,Sissy Spacek|Piper Laurie|Amy Irving|William Katt|Betty Buckley,,Brian De Palma,If youâ€™ve got a taste for terror... take Carrie to the prom.,based on novel|cemetery|isolation|stage|nudity,"Carrie may be ostracized, but the shy teen has the ability to move objects with her mind. So when the high school ""in crowd"" torments her with a sick joke at the prom, she lashes out with devastating -- and deadly -- power.",98,Horror|Thriller,United Artists,11/3/76,497,6.8,1976,6897056.45125754,129511393.36250201,True
794,tt0075005,0.9994129999999999,2800000,60922980,The Omen,Gregory Peck|Lee Remick|David Warner|Billie Whitelaw|Harvey Stephens,,Richard Donner,It is the greatest mystery of all because no human being will ever solve it.,monk|prophecy|ambassador|nanny|rottweiler,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesnâ€™t know is that their new son is the son of the devil. A classic horror film with Gregory Peck from 1976.",111,Horror|Thriller,Twentieth Century Fox Film Corporation|Mace Neufeld Productions|Twentieth Century-Fox Productions,6/6/76,203,6.9,1976,10728754.479733901,233438462.35490698,True
10730,tt0074751,0.886829999999999,24000000,52614445,King Kong,Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|Rene Auberjonois,,John Guillermin,The most exciting original motion picture event of all time.,indigenous|island|king kong|giant animal|giant ape,"In this remake of the 1933 classic about the giant ape, an oil company expedition disturbs the peace of Kong and brings him back to New York to exploit him. Even though a woman somewhat tames Kong, he finally breaks loose and terrorizes the city, and as the military attempt to stop him, he falls to his death from the top of the World Trade Center.",134,Action|Adventure|Drama|Horror|Science Fiction,Paramount Pictures,9/8/76,70,5.9,1976,91960752.6834339,201602665.17588,True
17814,tt0074156,0.374631,150000,0,Assault on Precinct 13,Austin Stoker|Darwin Joston|Laurie Zimmer|Martin West|Tony Burton,http://www.theofficialjohncarpenter.com/assault-of-precinct-13/,John Carpenter,L.A.'s deadliest street gang just declared war on the cops.,ambush|street gang|blackout|siege|police,The lone inhabitants of an abandoned police station are under attack by the overwhelming numbers of a seemingly unstoppable street gang.,91,Action|Crime,Overseas FilmGroup|The CKK Corporation,11/5/76,80,7.0,1976,574754.704271461,0.0,True
16084,tt0076054,0.313073,0,0,Freaky Friday,Jodie Foster|Barbara Harris|John Astin|Patsy Kelly|Dick Van Patten,,Gary Nelson,"Annabel and her Mother are not quite themselves today - in fact, they're each other!",,"School girl Annabel is hassled by her mother, and Mrs. Andrews is annoyed with her daughter, Annabel. They both think that the other has an easy life. On a normal Friday morning, both complain about each other and wish they could have the easy life of their daughter/mother for just one day and their wishes come true as a bit of magic puts Annabel in Mrs. Andrews' body and vice versa. They both have a Freaky Friday.",95,Fantasy|Comedy|Family,Walt Disney Pictures,12/17/76,32,6.4,1976,0.0,0.0,True
10057,tt0108333,0.794564,30000000,53898845,The Three Musketeers,Charlie Sheen|Kiefer Sutherland|Chris O'Donnell|Oliver Platt|Tim Curry,http://movies.disney.com/the-three-musketeers,Stephen Herek,All for one and one for all!,paris|musketeer,"D'Artagnan travels to Paris hoping to become a musketeer, one of the French king's elite bodyguards, only to discover that the corps has been disbanded by conniving Cardinal Richelieu, who secretly hopes to usurp the throne. Fortunately, Athos, Porthos and Aramis have refused to lay down their weapons and continue to protect their king. D'Artagnan joins with the rogues to expose Richelieu's plot against the crown.",105,Action|Adventure|Comedy,Walt Disney Pictures|Caravan Pictures,11/11/93,112,5.9,1993,45284098.85096121,81358687.49775459,True
37233,tt0106918,0.743875,42000000,270248367,The Firm,Tom Cruise|Jeanne Tripplehorn|Gene Hackman|Holly Hunter|Ed Harris,,Sydney Pollack,Power can be murder to resist.,fbi|law|tennessee|lawyer|law firm,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",154,Drama|Mystery|Thriller,Paramount Pictures|Mirage Enterprises|Davis Entertainment,6/30/93,258,6.5,1993,63397738.3913457,407931792.18462795,True
11971,tt0107616,0.613093999999999,8000000,0,Much Ado About Nothing,Kenneth Branagh|Richard Briers|Michael Keaton|Robert Sean Leonard|Keanu Reeves,,Kenneth Branagh,Romance. Mischief. Seduction. Revenge. Remarkable.,shakespeare|bachelor|new love|rage and hate|lover,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",111,Drama|Comedy|Romance,Renaissance Films|American Playhouse Theatrical Films,5/7/93,95,6.9,1993,12075759.6935896,0.0,True
11236,tt0108071,0.542485,0,0,The Secret Garden,Kate Maberly|Heydon Prowse|Andrew Knott|Maggie Smith|IrÃ¨ne Jacob,,Agnieszka Holland,"The timeless tale of a special place where magic, hope and love grow.",based on novel|indian|servant|secret|garden,"A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and neglected. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",102,Fantasy|Drama|Family,American Zoetrope|Warner Bros.,8/13/93,113,7.0,1993,0.0,0.0,True
2625,tt0107611,0.32051,0,0,Mr. Jones,Richard Gere|Lena Olin|Anne Bancroft|Tom Irwin|Delroy Lindo,,Mike Figgis,Everything That Makes Him Dangerous Makes Her Love Him More,depression|therapist|symphony|piano|psychiatrist patient relationship,"The story about the relationship between a manic depressive man, Mr Jones, and the female doctor who takes more than a professional interest in his treatment.",114,Drama|Romance,TriStar Pictures|Rastar Films,10/8/93,14,5.5,1993,0.0,0.0,True
18133,tt0107889,0.27963499999999997,0,23042200,The Program,James Caan|Halle Berry|Omar Epps|Craig Sheffer|Kristy Swanson,,David S. Ward,From Different Worlds They Come To Prove Themselves In The Gritty World of College Football.,american football|sport,"Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.",112,Drama,Touchstone Pictures,9/24/93,15,5.9,1993,0.0,34781508.7514539,True
9325,tt0061852,2.550704,4000000,205843612,The Jungle Book,Phil Harris|Sebastian Cabot|Louis Prima|George Sanders|Sterling Holloway,,Wolfgang Reitherman,The Jungle is JUMPIN'!,indian|snake|lion|musical|feral child,"The Jungle Book follows the ups and downs of the man-cub Mowgli as he makes his way back to the human village with wise panther Bagheera to escape ruthless tiger Shere Khan. Along the way, he meets unforgettable friends and foes including mad King Louie of the Apes, the hypnotic snake Kaa and the loveable, happy-go-lucky bear Baloo, who teaches Mowgli about true friendship.",78,Family|Animation|Adventure,Walt Disney Pictures,10/18/67,928,7.0,1967,26147054.9591484,1345551058.9884,True
12208,tt0061452,1.9753040000000002,12000000,41744718,Casino Royale,David Niven|Peter Sellers|Ursula Andress|Orson Welles|Joanna Pettet,,Val Guest|Ken Hughes|John Huston|Joseph McGrath|Robert Parrish,Casino Royale is too much for one James Bond!,scotland|casino|queen|intelligence|stutter,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, Bond thinks up the ultimate plan. That every agent will be named James Bond. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle, especially when the ultimate villain turns out to be Bonds nephew.",131,Adventure|Action|Comedy,Columbia Pictures Corporation|Famous Artists Productions,4/13/67,76,5.4,1967,78441164.87744541,272875358.950038,True
30197,tt0063462,0.5273220000000001,947000,0,The Producers,Gene Wilder|Zero Mostel|Dick Shawn|Kenneth Mars|Lee Meredith,,Mel Brooks,Hollywood Never Faced a Zanier Zero Hour!,adolf hitler|musical|theatrical producer|eva braun|playwright,"Broadway producer Max Bialystock and his accountant Leo Bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back - and what can be a more certain flop than a tasteless musical celebrating Hitlerâ€¦? The film distributors were also afraid that the audience would react negatively, so the film had a sneak premiere in Pittsburgh in November 1967 and its official premiere in New York in March 1968, but it didn't go on general release in the US until November 1968. It wasn't released outside the US until its UK premiere in October 1969, followed by Sweden in May 1970, and Italy, Denmark and France in 1971. They didn't dare show in Germany until 1976. Today its regarded a comedy classic.",88,Comedy,Embassy Pictures Corporation|Crossbow Productions,11/22/67,70,6.8,1967,6190315.261578401,0.0,True
16081,tt0061584,0.241283,18000000,9000000,Doctor Dolittle,Rex Harrison|Samantha Eggar|Richard Attenborough|Anthony Newley|Peter Bull,,Richard Fleischer,Ride across the sea inside the GIANT PINK SEA SNAIL!,england|snail|vegetarian|rainstorm|shell,"Get ready for the wildest adventure of a lifetime in the most ambitious production ever brought to film. Earning a 1967 Academy Award nomination for Best Picture, this dazzling fantasy turns both ordinary and exotic animals into talking, dancing and singing sensations! Rex Harrison is unforgettable in this inspiring adaptation of Hugh Lofting's classic stories.Step into the English country home of the good doctor as he performs remarkable treatments on the wildest variety of patients you could imagine. Discover his secret cures and watch with wide-eyed excitement as he and his four-legged, fine-feathered friends charm their way into your heart!",152,Adventure|Fantasy|Comedy|Family|Music,Twentieth Century Fox Film Corporation|APJAC Productions,12/19/67,16,5.1,1967,117661747.316168,58830873.65808411,True
18209,tt0061391,0.225687,0,0,Bedazzled,Peter Cook|Dudley Moore|Raquel Welch|Eleanor Bron|Robert Russell,,Stanley Donen,Peter Cook and Dudley Moore in their first starring comedy!,devil|seven deadly sins,"Stanley is infatuated with Margaret, the statuesque waitress who works with him. He meets George Spiggott AKA the devil and sells his soul for 7 wishes, which Stanley uses to try and make Margaret his own first as an intellectual, then as a rock star, then as a wealthy industrialist. As each fails, he becomes more aware of how empty his life had been and how much more he has to live for.",103,Fantasy|Comedy|Romance,Twentieth Century Fox Film Corporation|Stanley Donen Films,10/30/67,16,5.7,1967,0.0,0.0,True
936,tt0057413,0.7048949999999989,0,10878107,The Pink Panther,David Niven|Peter Sellers|Robert Wagner|Capucine|Brenda De Banzie,,Blake Edwards,A Madcap Frolic Of Crime and Fun,slapstick|clouseau|pink panther|bumbling|clumsiness,"The trademark of The Phantom, a renowned jewel thief, is a glove left at the scene of the crime. Inspector Clouseau, an expert on The Phantom's exploits, feels sure that he knows where The Phantom will strike next and leaves Paris for Switzerland, where the famous Lugashi jewel 'The Pink Panther' is going to be. However, he does not know who The Phantom really is, or for that matter who anyone else really is...",115,Comedy|Crime,United Artists,12/19/63,102,6.8,1963,0.0,77454073.06300859,True
11772,tt0057129,0.628166,0,0,The Haunting,Julie Harris|Claire Bloom|Richard Johnson|Russ Tamblyn|Fay Compton,,Robert Wise,You may not believe in ghosts but you cannot deny terror,alcohol|haunted house|supernatural powers|disappearance|orphan,"Dr. Markway, doing research to prove the existence of ghosts, investigates Hill House, a large, eerie mansion with a lurid history of violent death and insanity.",112,Mystery|Horror|Thriller,Argyle Enterprises|Metro-Goldwyn-Mayer (MGM),9/18/63,53,6.7,1963,0.0,0.0,True
9960,tt0057261,0.50154,0,0,Lord of the Flies,James Aubrey|Tom Chapin|Hugh Edwards|Roger Elwin|Tom Gaman,,Peter Brook,"Evil is inherent in the human mind, whatever innocence may cloak it...",child murderer|deserted island|dead children|south sea island|all male cast,"A group of boys are marooned on an island after their plane crashes. With no adult survivors, they create their own ""micro-society"". Ralph is elected ""chief"", and he organises shelter and fire. Jack, the head of the choir takes his boys hunting for food (wild pigs). A bitter rivalry develops between Jack and Ralph as both want to be in charge. The ""hunters"" become savage and primal, under Jack's rule, while Ralph tries to keep his group civilised. The growing hostility between them leads to a bloody and frightening climax.",92,Adventure|Drama|Foreign|Thriller,Two Arts Ltd.,8/13/63,89,6.4,1963,0.0,0.0,True
29056,tt0057449,0.24942899999999998,0,0,The Raven,Vincent Price|Peter Lorre|Boris Karloff|Hazel Court|Olive Sturgess,,Roger Corman,The Macabre Masterpiece of Terror!,raven,A magician who has been turned into a raven turns to a former sorcerer for help in this film loosely based on the Edgar Allen Poe poem.,86,Comedy|Fantasy|Horror,Alta Vista Productions,1/25/63,20,5.9,1963,0.0,0.0,True
18331,tt0057372,0.198774,0,0,The Nutty Professor,Jerry Lewis|Stella Stevens|Del Moore|Med Flory|Norman Alden,,Jerry Lewis,What does he become? What kind of monster?,love|teacher,"Jerry Lewis directed, co-wrote and starred in this riotously funny movie that set a new standard for screen comedy and inspired the hit remake. Lewis plays a timid, nearsighted chemistry teacher who discovers a magical potion that can transform him into a suave and handsome Romeo. The Jekyll and Hyde game works well enough until the concoction starts to wear off at the most embarrassing times.",107,Comedy|Romance|Family,Paramount Pictures|Jerry Lewis Enterprises,6/4/63,39,6.7,1963,0.0,0.0,True
9542,tt0091209,0.799534,0,5844868,The Hitcher,C. Thomas Howell|Rutger Hauer|Jennifer Jason Leigh|Jeffrey DeMunn|John M. Jackson,,Robert Harmon,The terror starts the moment he stops.,helicopter|mass murder|paranoia|highway|route 66,"A young man who escaped the clutches of a murderous hitch-hiker is subsequently stalked, framed for the hitcher's crimes, and has his life made into hell by the same man he escaped.",97,Horror|Action|Thriller,Silver Screen Partners|TriStar Pictures|HBO Pictures,2/21/86,62,6.6,1986,0.0,11627817.869842999,True
15392,tt0090888,0.502047,0,5738952,Crossroads,Ralph Macchio|Joe Seneca|Jami Gertz|Joe Morton|Robert Judd,,Walter Hill,Where second best never gets a second chance.,harmonica|blues|guitar duel,Cult classic starring Ralph Macchio as a want-to-be blues guitar virtuoso who seeks a long-lost song by legendary musician Robert Johnson.,99,Drama|Music|Mystery|Romance,Columbia Pictures,3/14/86,32,6.7,1986,0.0,11417107.900430199,True
24913,tt0090655,0.38510500000000003,5000000,0,April Fool's Day,Deborah Foreman|Jay Baker|Pat Barlow|Lloyd Berry|Deborah Goodrich,,Fred Walton,Childish pranks turn into a bloody battle for survival!,island|castration|party|murder|decapitation,"A group of eight college friends gather together at an island mansion belonging to heiress Muffy St. John to celebrate their final year of school. They soon discover that each has a hidden secret from their past which is revealed, and soon after, they turn up dead.",89,Horror|Mystery|Thriller,Paramount Pictures|Hometown Films|YCTM,3/28/86,29,6.1,1986,9947032.05431079,0.0,True
11415,tt0091223,0.30298600000000003,3000000,0,House,William Katt|George Wendt|Richard Moll|Kay Lenz|Mary Stavin,,Steve Miner,"Ding dong, Youâ€™re dead.",vietnam war|haunted house|author,"Roger Cobb is a author who has just separated from his wife. He moves into a new house and tries to work on a novel based on his experiences in the Vietnam War. Strange things start happening around him; little things at first, but as they become more frequent, Cobb becomes aware that the house resents his presence.",93,Comedy|Horror,New World Pictures,2/28/86,51,5.5,1986,5968219.23258647,0.0,True
